segment,name,exchange,isin,instrument_type,instrument_key,lot_size,freeze_quantity,exchange_token,tick_size,trading_symbol,short_name,qty_multiplier,security_type,intraday_margin,intraday_leverage,Is present in nifty?,instrument_key
NSE_EQ,BLISS GVS PHARMA LTD,NSE,INE416D01022,EQ,NSE_EQ|INE416D01022,1,100000,19265,1,BLISSGVS,Bliss GVS Pharma,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE416D01022
NSE_EQ,TSF INVESTMENTS LIMITED,NSE,INE202Z01029,EQ,NSE_EQ|INE202Z01029,1,100000,2183,5,TSFINV,Sundaram Finance Holdings,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE202Z01029
NSE_EQ,ELECTROSTEEL CASTINGS LTD,NSE,INE086A01029,EQ,NSE_EQ|INE086A01029,1,100000,928,1,ELECTCAST,Electrosteel Castings,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE086A01029
NSE_EQ,JK TYRE & INDUSTRIES LTD,NSE,INE573A01042,EQ,NSE_EQ|INE573A01042,1,100000,14435,5,JKTYRE,JK Tyre & Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE573A01042
NSE_EQ,PONDY OXIDES & CHEM LTD,NSE,INE063E01053,EQ,NSE_EQ|INE063E01053,1,100000,14385,10,POCL,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE063E01053
NSE_EQ,MAX ESTATES LIMITED,NSE,INE03EI01018,EQ,NSE_EQ|INE03EI01018,1,100000,19646,5,MAXESTATES,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE03EI01018
NSE_EQ,IIFL FINANCE LIMITED,NSE,INE530B01024,EQ,NSE_EQ|INE530B01024,1,100000,11809,5,IIFL,IIFL Finance,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE530B01024
NSE_EQ,AGI INFRA LIMITED,NSE,INE976R01033,EQ,NSE_EQ|INE976R01033,1,100000,24445,5,AGIIL,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE976R01033
NSE_EQ,SASKEN TECHNOLOGIES LTD,NSE,INE231F01020,EQ,NSE_EQ|INE231F01020,1,100000,11983,10,SASKEN,Sasken Technologies,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE231F01020
NSE_EQ,DIXON TECHNO (INDIA) LTD,NSE,INE935N01020,EQ,NSE_EQ|INE935N01020,1,100000,21690,100,DIXON,Dixon Techno,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE935N01020
NSE_EQ,BHARAT PETROLEUM CORP  LT,NSE,INE029A01011,EQ,NSE_EQ|INE029A01011,1,100000,526,5,BPCL,Bharat Petroleum Corp,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE029A01011
NSE_EQ,PANACEA BIOTEC LTD,NSE,INE922B01023,EQ,NSE_EQ|INE922B01023,1,100000,4055,5,PANACEABIO,Panacea Biotec,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE922B01023
NSE_EQ,KOPRAN LTD,NSE,INE082A01010,EQ,NSE_EQ|INE082A01010,1,100000,1919,1,KOPRAN,Kopran,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE082A01010
NSE_EQ,INDOCO REMEDIES LTD.,NSE,INE873D01024,EQ,NSE_EQ|INE873D01024,1,100000,11677,5,INDOCO,Indoco Remedies,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE873D01024
NSE_EQ,WENDT (INDIA) LIMITED,NSE,INE274C01019,EQ,NSE_EQ|INE274C01019,1,100000,4235,50,WENDT,Wendt (India),1,NORMAL,20,5,#VALUE!,NSE_EQ|INE274C01019
NSE_EQ,ANTELOPUS SELAN ENRGY LTD,NSE,INE818A01017,EQ,NSE_EQ|INE818A01017,1,100000,13598,5,ANTELOPUS,Selan Exploration Tech,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE818A01017
NSE_EQ,MIRAEAMC - MAFANG,NSE,INF769K01HF4,EQ,NSE_EQ|INF769K01HF4,1,100000,3507,1,MAFANG,Mirae AMC - MAFANG,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF769K01HF4
NSE_EQ,CEMINDIA PROJECTS LIMITED,NSE,INE686A01026,EQ,NSE_EQ|INE686A01026,1,100000,5622,5,CEMPRO,ITD Cementation India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE686A01026
NSE_EQ,ONE 97 COMMUNICATIONS LTD,NSE,INE982J01020,EQ,NSE_EQ|INE982J01020,1,100000,6705,10,PAYTM,Paytm,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE982J01020
NSE_EQ,CAPACITE INFRAPROJECT LTD,NSE,INE264T01014,EQ,NSE_EQ|INE264T01014,1,100000,21749,5,CAPACITE,Capacite Infraproject,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE264T01014
NSE_EQ,VIP INDUSTRIES LTD,NSE,INE054A01027,EQ,NSE_EQ|INE054A01027,1,100000,3703,5,VIPIND,VIP Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE054A01027
NSE_EQ,MRPL,NSE,INE103A01014,EQ,NSE_EQ|INE103A01014,1,100000,2283,1,MRPL,MRPL,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE103A01014
NSE_EQ,GUJARAT THEMIS BIOSYN LTD,NSE,INE942C01045,EQ,NSE_EQ|INE942C01045,1,100000,29731,5,GUJTHEM,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE942C01045
NSE_EQ,MEDI ASSIST HEALTH SER L,NSE,INE456Z01021,EQ,NSE_EQ|INE456Z01021,1,100000,21705,5,MEDIASSIST,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE456Z01021
NSE_EQ,RBL BANK LIMITED,NSE,INE976G01028,EQ,NSE_EQ|INE976G01028,1,100000,18391,5,RBLBANK,RBL Bank,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE976G01028
NSE_EQ,POLYPLEX CORPORATION LTD,NSE,INE633B01018,EQ,NSE_EQ|INE633B01018,1,100000,2687,5,POLYPLEX,Polyplex Corporation,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE633B01018
NSE_EQ,LLOYDS ENTERPRISES LTD,NSE,INE080I01025,EQ,NSE_EQ|INE080I01025,1,100000,25807,1,LLOYDSENT,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE080I01025
NSE_EQ,DCB BANK LIMITED,NSE,INE503A01015,EQ,NSE_EQ|INE503A01015,1,100000,13725,1,DCBBANK,DCB Bank,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE503A01015
NSE_EQ,RAM RATNA WIRES LIMITED,NSE,INE207E01023,EQ,NSE_EQ|INE207E01023,1,100000,10485,5,RAMRAT,Ram Ratna Wires,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE207E01023
NSE_EQ,THE STATE TRADING CORPN,NSE,INE655A01013,EQ,NSE_EQ|INE655A01013,1,100000,10948,1,STCINDIA,The State Trading Corporation,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE655A01013
NSE_EQ,GRAVITA INDIA LIMITED,NSE,INE024L01027,EQ,NSE_EQ|INE024L01027,1,100000,20534,10,GRAVITA,Gravita India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE024L01027
NSE_EQ,THEJO ENGINEERING LIMITED,NSE,INE121N01019,EQ,NSE_EQ|INE121N01019,1,100000,19279,10,THEJO,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE121N01019
NSE_EQ,AURIONPRO SOLN LTD,NSE,INE132H01018,EQ,NSE_EQ|INE132H01018,1,100000,12022,10,AURIONPRO,Aurionpro Soln,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE132H01018
NSE_EQ,INDIGO PAINTS LIMITED,NSE,INE09VQ01012,EQ,NSE_EQ|INE09VQ01012,1,100000,2048,10,INDIGOPNTS,Indigo Paints,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE09VQ01012
NSE_EQ,MOREPEN LAB. LTD,NSE,INE083A01026,EQ,NSE_EQ|INE083A01026,1,100000,2259,1,MOREPENLAB,Morepen Labs,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE083A01026
NSE_EQ,VARDHMAN SPC STEEL LTD,NSE,INE050M01012,EQ,NSE_EQ|INE050M01012,1,100000,27067,5,VSSL,Vardhman Special Steels,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE050M01012
NSE_EQ,MADHYA BHARAT AGRO P. LTD,NSE,INE900L01010,EQ,NSE_EQ|INE900L01010,1,100000,12686,5,MBAPL,Madhya Bharat Agro,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE900L01010
NSE_EQ,DODLA DAIRY LIMITED,NSE,INE021O01019,EQ,NSE_EQ|INE021O01019,1,100000,4822,10,DODLA,Dodla Dairy,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE021O01019
NSE_EQ,EIMCO ELECON (INDIA) LTD,NSE,INE158B01016,EQ,NSE_EQ|INE158B01016,1,100000,4040,10,EIMCOELECO,EIMCO ELECON,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE158B01016
NSE_EQ,SILVER TOUCH TECHNO LTD,NSE,INE625X01018,EQ,NSE_EQ|INE625X01018,1,100000,9422,5,SILVERTUC,Silver Touch Technologies,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE625X01018
NSE_EQ,LE TRAVENUES TECHNOLOGY L,NSE,INE0HV901016,EQ,NSE_EQ|INE0HV901016,1,100000,24067,5,IXIGO,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0HV901016
NSE_EQ,CSL FINANCE LIMITED,NSE,INE718F01018,EQ,NSE_EQ|INE718F01018,1,100000,10350,5,CSLFINANCE,CSL Finance,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE718F01018
NSE_EQ,RATNAMANI MET & TUB LTD.,NSE,INE703B01027,EQ,NSE_EQ|INE703B01027,1,100000,13451,10,RATNAMANI,Ratnamani Met & Tub,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE703B01027
NSE_EQ,UJJIVAN SMALL FINANC BANK,NSE,INE551W01018,EQ,NSE_EQ|INE551W01018,1,100000,15228,1,UJJIVANSFB,Ujjivan Small Finance Bank,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE551W01018
NSE_EQ,360 ONE WAM LIMITED,NSE,INE466L01038,EQ,NSE_EQ|INE466L01038,1,100000,13061,10,360ONE,360 One Wam,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE466L01038
NSE_EQ,POONAWALLA FINCORP LTD,NSE,INE511C01022,EQ,NSE_EQ|INE511C01022,1,100000,11403,5,POONAWALLA,Poonawalla Fincorp,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE511C01022
NSE_EQ,UNIPHOS ENTERPRISES LTD,NSE,INE037A01022,EQ,NSE_EQ|INE037A01022,1,100000,11293,1,UNIENTER,Uniphos Enterprises,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE037A01022
NSE_EQ,HINDUSTAN CONSTRUCTION CO,NSE,INE549A01026,EQ,NSE_EQ|INE549A01026,1,100000,1375,1,HCC,HCC,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE549A01026
NSE_EQ,ALLCARGO TERMINALS LTD,NSE,INE0NN701020,EQ,NSE_EQ|INE0NN701020,1,100000,17778,1,ATL,Allcargo Terminals,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0NN701020
NSE_EQ,IRIS BUSINESS SERV LTD,NSE,INE864K01010,EQ,NSE_EQ|INE864K01010,1,100000,6489,5,IRIS,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE864K01010
NSE_EQ,GMR AIRPORTS LIMITED,NSE,INE776C01039,EQ,NSE_EQ|INE776C01039,1,100000,13528,1,GMRAIRPORT,GMR Airports Infra,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE776C01039
NSE_EQ,GREENLAM INDUSTRIES LTD.,NSE,INE544R01021,EQ,NSE_EQ|INE544R01021,1,100000,6848,5,GREENLAM,Greenlam Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE544R01021
NSE_EQ,SUVEN LIFE SCIENCES LTD,NSE,INE495B01038,EQ,NSE_EQ|INE495B01038,1,100000,11233,1,SUVEN,Suven Life Sciences,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE495B01038
NSE_EQ,SYSTEMATIX CORP SERVICE L,NSE,INE356B01024,EQ,NSE_EQ|INE356B01024,1,100000,759355,1,SYSTMTXC,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE356B01024
NSE_EQ,CONCORD BIOTECH LIMITED,NSE,INE338H01029,EQ,NSE_EQ|INE338H01029,1,100000,18060,10,CONCORDBIO,Concord Biotech,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE338H01029
NSE_EQ,SWARAJ ENGINES LTD,NSE,INE277A01016,EQ,NSE_EQ|INE277A01016,1,100000,3384,10,SWARAJENG,Swaraj Engines,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE277A01016
NSE_EQ,GAIL (INDIA) LTD,NSE,INE129A01019,EQ,NSE_EQ|INE129A01019,1,100000,4717,1,GAIL,GAIL (India),1,NORMAL,20,5,#VALUE!,NSE_EQ|INE129A01019
NSE_EQ,B.L.KASHYAP & SON LTD,NSE,INE350H01032,EQ,NSE_EQ|INE350H01032,1,100000,13290,1,BLKASHYAP,B.L.Kashyap & Son,1,NORMAL,100,1,#VALUE!,NSE_EQ|INE350H01032
NSE_EQ,EPIGRAL LIMITED,NSE,INE071N01016,EQ,NSE_EQ|INE071N01016,1,100000,5382,10,EPIGRAL,Meghmani Finechem,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE071N01016
NSE_EQ,AHLUWALIA CONT IND LTD,NSE,INE758C01029,EQ,NSE_EQ|INE758C01029,1,100000,17833,5,AHLUCONT,Ahluwalia Cont Ind,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE758C01029
NSE_EQ,SPORTKING INDIA LIMITED,NSE,INE885H01029,EQ,NSE_EQ|INE885H01029,1,100000,10733,1,SPORTKING,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE885H01029
NSE_EQ,PHYSICSWALLAH LIMITED,NSE,INE0LP301011,EQ,NSE_EQ|INE0LP301011,1,100000,759723,1,PWL,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0LP301011
NSE_EQ,TANLA PLATFORMS LIMITED,NSE,INE483C01032,EQ,NSE_EQ|INE483C01032,1,100000,13976,5,TANLA,Tanla Platforms,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE483C01032
NSE_EQ,TATA POWER CO LTD,NSE,INE245A01021,EQ,NSE_EQ|INE245A01021,1,100000,3426,5,TATAPOWER,Tata Power,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE245A01021
NSE_EQ,SANDUR MANG & IRON ORES L,NSE,INE149K01016,EQ,NSE_EQ|INE149K01016,1,100000,18359,1,SANDUMA,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE149K01016
NSE_EQ,SAREGAMA INDIA LIMITED,NSE,INE979A01025,EQ,NSE_EQ|INE979A01025,1,100000,4892,5,SAREGAMA,Saregama India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE979A01025
NSE_EQ,ADANI PORT & SEZ LTD,NSE,INE742F01042,EQ,NSE_EQ|INE742F01042,1,100000,15083,10,ADANIPORTS,Adani Port,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE742F01042
NSE_EQ,L&T FINANCE LIMITED,NSE,INE498L01015,EQ,NSE_EQ|INE498L01015,1,100000,24948,5,LTF,L&T Finance,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE498L01015
NSE_EQ,BALAJI AMINES LIMITED,NSE,INE050E01027,EQ,NSE_EQ|INE050E01027,1,100000,14501,10,BALAMINES,Balaji Amines,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE050E01027
NSE_EQ,SURAJ ESTATE DEVELOPERS L,NSE,INE843S01025,EQ,NSE_EQ|INE843S01025,1,100000,20822,5,SURAJEST,SURAJEST,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE843S01025
NSE_EQ,HDFC LIFE INS CO LTD,NSE,INE795G01014,EQ,NSE_EQ|INE795G01014,1,100000,467,5,HDFCLIFE,HDFC Life Insurance,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE795G01014
NSE_EQ,ERIS LIFESCIENCES LIMITED,NSE,INE406M01024,EQ,NSE_EQ|INE406M01024,1,100000,21154,10,ERIS,Eris Lifesciences,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE406M01024
NSE_EQ,WAAREE RENEWABLE TECH LTD,NSE,INE299N01021,EQ,NSE_EQ|INE299N01021,1,100000,756038,10,WAAREERTL,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE299N01021
NSE_EQ,HINDUSTAN PETROLEUM CORP,NSE,INE094A01015,EQ,NSE_EQ|INE094A01015,1,100000,1406,5,HINDPETRO,Hindustan Petroleum Corp,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE094A01015
NSE_EQ,GANDHI SPL. TUBES LTD,NSE,INE524B01027,EQ,NSE_EQ|INE524B01027,1,100000,14116,5,GANDHITUBE,Gandhi Spl. Tubes,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE524B01027
NSE_EQ,GOODLUCK INDIA LIMITED,NSE,INE127I01024,EQ,NSE_EQ|INE127I01024,1,100000,6125,10,GOODLUCK,Goodluck India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE127I01024
NSE_EQ,EUREKA FORBES LIMITED,NSE,INE0KCE01017,EQ,NSE_EQ|INE0KCE01017,1,100000,25162,5,EUREKAFORB,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0KCE01017
NSE_EQ,INDIA GLYCOLS LTD,NSE,INE560A01023,EQ,NSE_EQ|INE560A01023,1,100000,1521,10,INDIAGLYCO,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE560A01023
NSE_EQ,ZENSAR TECHNOLOGIES  LTD,NSE,INE520A01027,EQ,NSE_EQ|INE520A01027,1,100000,1076,5,ZENSARTECH,Zensar Technologies,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE520A01027
NSE_EQ,SUPRAJIT ENGINEERING LTD,NSE,INE399C01030,EQ,NSE_EQ|INE399C01030,1,100000,11689,5,SUPRAJIT,Suprajit Engineering,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE399C01030
NSE_EQ,WONDERLA HOLIDAYS LTD.,NSE,INE066O01014,EQ,NSE_EQ|INE066O01014,1,100000,3002,5,WONDERLA,Wonderla Holidays,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE066O01014
NSE_EQ,CARE RATINGS LIMITED,NSE,INE752H01013,EQ,NSE_EQ|INE752H01013,1,100000,29113,10,CARERATING,Care Ratings,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE752H01013
NSE_EQ,PRUDENT CORP ADV SER LTD,NSE,INE00F201020,EQ,NSE_EQ|INE00F201020,1,100000,9553,10,PRUDENT,Prudent Corp Adv Ser,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE00F201020
NSE_EQ,DYNACONS SYS & SOLN LTD,NSE,INE417B01040,EQ,NSE_EQ|INE417B01040,1,100000,25690,5,DSSL,Dynacons Sys & Soln,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE417B01040
NSE_EQ,N.B.I. IND. FIN. CO. LTD,NSE,INE365I01020,EQ,NSE_EQ|INE365I01020,1,100000,19111,10,NBIFIN,NBI Finance,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE365I01020
NSE_EQ,WALCHANDNAGAR INDUSTRIES,NSE,INE711A01022,EQ,NSE_EQ|INE711A01022,1,100000,3736,1,WALCHANNAG,WALCHANDNAGAR INDUSTRIES,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE711A01022
NSE_EQ,SANDESH LTD,NSE,INE583B01015,EQ,NSE_EQ|INE583B01015,1,100000,2988,10,SANDESH,Sandesh,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE583B01015
NSE_EQ,JUBILANT INGREVIA LIMITED,NSE,INE0BY001018,EQ,NSE_EQ|INE0BY001018,1,100000,2783,5,JUBLINGREA,Jubilant Ingrevia,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0BY001018
NSE_EQ,REC LIMITED,NSE,INE020B01018,EQ,NSE_EQ|INE020B01018,1,100000,15355,5,RECLTD,REC,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE020B01018
NSE_EQ,MAN INDUSTRIES (I) LTD.,NSE,INE993A01026,EQ,NSE_EQ|INE993A01026,1,100000,11884,5,MANINDS,Man Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE993A01026
NSE_EQ,ADITYA BIRLA FASHION & RT,NSE,INE647O01011,EQ,NSE_EQ|INE647O01011,1,100000,30108,1,ABFRL,Aditya Birla Fashion,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE647O01011
NSE_EQ,KNOWLEDGE MARINE & EN W L,NSE,INE0CJD01011,EQ,NSE_EQ|INE0CJD01011,1,100000,27084,10,KMEW,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0CJD01011
NSE_EQ,GHCL TEXTILES LIMITED,NSE,INE0PA801013,EQ,NSE_EQ|INE0PA801013,1,100000,16696,1,GHCLTEXTIL,GHCL Textiles,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0PA801013
NSE_EQ,BOROSIL RENEWABLES LTD,NSE,INE666D01022,EQ,NSE_EQ|INE666D01022,1,100000,3149,5,BORORENEW,Borosil Renewables,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE666D01022
NSE_EQ,ELIN ELECTRONICS LIMITED,NSE,INE050401020,EQ,NSE_EQ|INE050401020,1,100000,13423,1,ELIN,Elin Electronics,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE050401020
NSE_EQ,ANGEL ONE LIMITED,NSE,INE732I01013,EQ,NSE_EQ|INE732I01013,1,100000,324,10,ANGELONE,Angel One,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE732I01013
NSE_EQ,KALYAN JEWELLERS IND LTD,NSE,INE303R01014,EQ,NSE_EQ|INE303R01014,1,100000,2955,5,KALYANKJIL,Kalyan Jewellers,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE303R01014
NSE_EQ,WELSPUN LIVING LIMITED,NSE,INE192B01031,EQ,NSE_EQ|INE192B01031,1,100000,11253,1,WELSPUNLIV,Welspun India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE192B01031
NSE_EQ,DENTA WATER N INFRA SOL L,NSE,INE0R4L01018,EQ,NSE_EQ|INE0R4L01018,1,100000,29256,5,DENTA,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0R4L01018
NSE_EQ,CUMMINS INDIA LTD,NSE,INE298A01020,EQ,NSE_EQ|INE298A01020,1,100000,1901,10,CUMMINSIND,Cummins India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE298A01020
NSE_EQ,ADF FOODS LIMITED,NSE,INE982B01027,EQ,NSE_EQ|INE982B01027,1,100000,19761,1,ADFFOODS,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE982B01027
NSE_EQ,HERANBA INDUSTRIES LTD,NSE,INE694N01015,EQ,NSE_EQ|INE694N01015,1,100000,2614,5,HERANBA,Heranba Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE694N01015
NSE_EQ,INFIBEAM AVENUES LIMITED,NSE,INE483S01020,EQ,NSE_EQ|INE483S01020,1,100000,16249,1,INFIBEAM,Infibeam Avenues,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE483S01020
NSE_EQ,PRECISION WIRES INDIA LTD,NSE,INE372C01037,EQ,NSE_EQ|INE372C01037,1,100000,2717,5,PRECWIRE,Precision Wires India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE372C01037
NSE_EQ,EXCEL INDUSTRIES LTD,NSE,INE369A01029,EQ,NSE_EQ|INE369A01029,1,100000,11471,5,EXCELINDUS,Excel Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE369A01029
NSE_EQ,UTKARSH SMALL FIN BANK L,NSE,INE735W01017,EQ,NSE_EQ|INE735W01017,1,100000,17358,1,UTKARSHBNK,USFB,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE735W01017
NSE_EQ,RAMCO INDUSTRIES LIMITED,NSE,INE614A01028,EQ,NSE_EQ|INE614A01028,1,100000,4587,5,RAMCOIND,Ramco Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE614A01028
NSE_EQ,FEDERAL-MOGUL GOETZE (IND,NSE,INE529A01010,EQ,NSE_EQ|INE529A01010,1,100000,1190,5,FMGOETZE,Federal-Mogul Goetze (Ind,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE529A01010
NSE_EQ,ALIVUS LIFE SCIENCES LTD,NSE,INE03Q201024,EQ,NSE_EQ|INE03Q201024,1,100000,5265,5,ALIVUS,Glenmark Life Science,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE03Q201024
NSE_EQ,SULA VINEYARDS LIMITED,NSE,INE142Q01026,EQ,NSE_EQ|INE142Q01026,1,100000,13218,1,SULA,Sula Vineyards,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE142Q01026
NSE_EQ,SAMBHV STEEL TUBES LTD,NSE,INE12NJ01018,EQ,NSE_EQ|INE12NJ01018,1,100000,757767,1,SAMBHV,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE12NJ01018
NSE_EQ,MPS LIMITED,NSE,INE943D01017,EQ,NSE_EQ|INE943D01017,1,100000,10578,10,MPSLTD,MPS,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE943D01017
NSE_EQ,UCO BANK,NSE,INE691A01018,EQ,NSE_EQ|INE691A01018,1,100000,11223,1,UCOBANK,UCO Bank,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE691A01018
NSE_EQ,D-LINK INDIA LTD,NSE,INE250K01012,EQ,NSE_EQ|INE250K01012,1,100000,17851,5,DLINKINDIA,D-Link India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE250K01012
NSE_EQ,PVR INOX LIMITED,NSE,INE191H01014,EQ,NSE_EQ|INE191H01014,1,100000,13147,10,PVRINOX,PVR Inox,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE191H01014
NSE_EQ,CHOICE INTERNATIONAL LTD,NSE,INE102B01014,EQ,NSE_EQ|INE102B01014,1,100000,8866,5,CHOICEIN,Choice International,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE102B01014
NSE_EQ,APAR INDUSTRIES LTD.,NSE,INE372A01015,EQ,NSE_EQ|INE372A01015,1,100000,11491,50,APARINDS,Apar Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE372A01015
NSE_EQ,SAMHI HOTELS LIMITED,NSE,INE08U801020,EQ,NSE_EQ|INE08U801020,1,100000,18614,1,SAMHI,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE08U801020
NSE_EQ,ARTEMIS MED SERVICE LTD,NSE,INE025R01021,EQ,NSE_EQ|INE025R01021,1,100000,16913,5,ARTEMISMED,Artemis Med Service,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE025R01021
NSE_EQ,AVANTI FEEDS LIMITED,NSE,INE871C01038,EQ,NSE_EQ|INE871C01038,1,100000,7936,5,AVANTIFEED,Avanti Feeds,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE871C01038
NSE_EQ,HINDUSTAN COPPER LTD,NSE,INE531E01026,EQ,NSE_EQ|INE531E01026,1,100000,17939,5,HINDCOPPER,Hindustan Copper,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE531E01026
NSE_EQ,SUYOG TELEMATICS LIMITED,NSE,INE442P01014,EQ,NSE_EQ|INE442P01014,1,100000,24851,5,SUYOG,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE442P01014
